GTF2F2,ENDOD1,MYO3A,BLM
FZD7,EXTL3,CCNG2,UHRF1
ITGA5,DUSP7,STMN1,USP37
NCAPG,ADRA2C,SYTL2,GAB2
ZBTB38,SPARC,SETBP1,DPYSL4
TOMM20,GTF2F2,H1F0,DUSP1
FZD2,CDH4,PCNAP3,MSI1
KCTD9,ADAM19,POTEC,KCTD12
GEM,ZNF853,SMAD9,SRSF10
HOXC13,KRT75,PARP14,CGN
KIFC1,PDE1C,ITGAV,TIPARP
TEF,GNB1,KLF9,SIX2
DCAF7,REEP5,RASAL2,IL2RB
GPR3,CTNNAL1,CENPCP1,COLGALT1
ABHD2,Blank-1140,DHRS3,TGFA
LBR,SNRPD1,SAV1,POLD3
TMEM248,ATMIN,PCDH17,TCF19
DYRK3,MAP1B,MMP14,VGLL3
SLC39A14,NBPF1,C1QTNF2,OAS3
NRIP3,AMD1,LOXL4,PLA2G7
UFM1,ZNF365,TRIM58,PELI2
EIF2AK4,EFR3B,SLFN5,BEX4
HOXB13,TRIM14,N4BP2,SNX19P2
JADE2,PIF1,ANKRD1,CRMP1
TMEM19,ACSL1,TBC1D8,TUFT1
ANKRD28,GALNT6,HEG1,COL6A3
PAK1IP1,DVL1,NR2C2,SIRPA
ARL4A,DPYSL3,CSMD3,CTGF
UBE2G1,ACTR1B,ZMAT3,CCT7P1
QRICH2,CAV1,ZBTB10,PPP1R16B
FAM46B,TRIM65,PPP1R13L,AMOTL1
NEURL1B,TACC1,UBE2QL1,BRINP1
LNP1,MARCH4,STON1,DCLK3
PNRC2,KRT18P41,MAN1A1,FSCN1
RSBN1,NR2F2,BRIP1,MAFK
NCAPD2P1,CBX2,MFGE8,DTX4
EIF5A2,CDC20,C8orf4,LIMK2
TMEM43,PDE10A,NOTCH3,MAP6D1
MTHFD1L,PIK3R1,RANBP17,VDR
VANGL1,PLEKHA2,AQP1,PHACTR3
COA7,SH2B2,C1orf198,PPP1R14C
SPSB1,EFEMP1,FXYD6,RNF144A
ANP32E,DDX21,ZNF281,CSRNP1
EXPH5,PUS7,HIST1H2AG,KIAA0040
PNPT1,TWISTNB,ZNF333,SLCO2A1
NR1D1,THBS1,OGT,KLHL23
NR1D2,SAPCD2,ABCC3,JPH1
LTV1,CADM4,ITGB1,ORC1
SLC45A3,PAK1IP1,TUFMP1,KCND3
TNPO1,FARSB,HERC3,PHLPP1
CCDC86,ORC5,TM7SF3,SFRP1
CDC27,FKBP4,KLF7,FGFRL1
SOGA1,PGM5,CA11,TIAM1
BEND7,CTNND2,DUSP16,ARAP2
KIF4B,IL7R,PARD6G,PVRL1
DDX21,MET,POLQ,HUNK
STK17B,TOMM34,PVRL4,SGK223
TOP2A,FLRT3,NBEAP1,LBH
CKAP2L,EFHD2,MAP1A,MBOAT1
CCNF,GTPBP10,SPC25,C1orf226
MKI67P1,SLC5A6,EPHX1,RASEF
HMGB3,FRMD5,CFAP54,TOR3A
CIT,SPTLC2,KNTC1,ST3GAL1
CCSAP,ETF1,ANKRD20A3,HIST1H2AG
SHCBP1,UBA52,ZNRF2,FAM212B
KIF5B,POLR3G,NAIP,AIF1L
NDE1,FOXF2,KLHL29,GINS2
TOP1,PMEPA1,TNS3,CARD11
ZNFX1,SDK1,POLH,LPL
SCLT1,AFAP1L1,IKZF2,PCNAP3
IVD,PITPNA,Blank-0240,GAREML
MGAT2,CORO1C,CLIP3,EGR1
BORA,AK4,PABPC1L,FAM105A
KIF11,TOP1,HNRNPL,RTN4R
NRAV,KCTD15,EMP2,DTL
PIF1,EIF2AK4,PNPLA8,TP73
RANGAP1,PNPT1,DDX39B,ZC3HAV1
C2orf69,CCND2,KBTBD2,JUN
CKAP2,HOMER1,UNK,TGM2
TOMM34,HOXB9,HECA,DSCC1
TTK,CD44,YPEL2,SLC20A1
GAS2L3,OGFRL1,NXN,MCM3
SAPCD2,RRP9,SSH1,PAQR4
KIF20B,EPB41L4B,CHMP1B,MCM10
BUB1B,EIF4A3,CBX7,RMI2
GPSM2,RPF2,ANKRD20A9P,QRFPR
KIF18A,CAMK2N1,GPD2,TONSL
RNF26,AKAP2,Blank-2230,WDR76
SGOL2,DCHS2,AFF1,UNG
CKAP5,CCDC86,MDM2,CHAF1A
TNFAIP8L1,ALDH1B1,SYNE2,CCNE2
ASPM,ERI1,CSDC2,FAM111B
KIF14,UBE2G1,GRID2,E2F1
GTSE1,TGM2,LENG8,ANKRD1
KIF2C,CDK6,RUSC2,CDC25A
TPX2,ABCE1,MYO18B,MCM6
CENPF,LTBP2,HDAC5,CCND3
CDC20,SNX30,ABI2,MCM4
DLGAP5,ZNF395,MALAT1,CDC6
